system:index,month,name,precipitation,year,.geo
4_0_00000000000000000004,1.0,Iran,25.55782209405811,2015.0,
4_1_00000000000000000000,2.0,Iraq,31.478655762181845,2015.0,
4_1_00000000000000000001,2.0,Saudi Arabia,11.272031090144475,2015.0,
4_1_00000000000000000002,2.0,Syria,35.45071617690511,2015.0,
4_1_00000000000000000003,2.0,Turkey,71.48381422342665,2015.0,
4_1_00000000000000000004,2.0,Iran,49.747095870261006,2015.0,
4_2_00000000000000000000,3.0,Iraq,30.50957492848638,2015.0,
4_2_00000000000000000001,3.0,Saudi Arabia,15.894785439777994,2015.0,
4_2_00000000000000000002,3.0,Syria,38.55827730276458,2015.0,
4_2_00000000000000000003,3.0,Turkey,90.81088427122559,2015.0,
4_2_00000000000000000004,3.0,Iran,65.66763270280076,2015.0,
4_3_00000000000000000000,4.0,Iraq,8.955725348213681,2015.0,
4_3_00000000000000000001,4.0,Saudi Arabia,6.038800790352888,2015.0,
4_3_00000000000000000002,4.0,Syria,14.19363002927242,2015.0,
4_3_00000000000000000003,4.0,Turkey,54.96801677715089,2015.0,
4_3_00000000000000000004,4.0,Iran,20.75624674907185,2015.0,
4_4_00000000000000000000,5.0,Iraq,9.202103530378684,2015.0,
4_4_00000000000000000001,5.0,Saudi Arabia,3.587127779302186,2015.0,
4_4_00000000000000000002,5.0,Syria,12.61698840065628,2015.0,
4_4_00000000000000000003,5.0,Turkey,51.548195782934705,2015.0,
4_4_00000000000000000004,5.0,Iran,13.462344288111602,2015.0,
4_5_00000000000000000000,6.0,Iraq,0.8919876640264318,2015.0,
4_5_00000000000000000001,6.0,Saudi Arabia,0.3779749458556039,2015.0,
4_5_00000000000000000002,6.0,Syria,1.586887777928292,2015.0,
4_5_00000000000000000003,6.0,Turkey,24.68865401714869,2015.0,
4_5_00000000000000000004,6.0,Iran,0.9601074227104142,2015.0,
4_6_00000000000000000000,7.0,Iraq,0.09921896094772106,2015.0,
4_6_00000000000000000001,7.0,Saudi Arabia,0.021471248430867784,2015.0,
4_6_00000000000000000002,7.0,Syria,0.13371803928183304,2015.0,
4_6_00000000000000000003,7.0,Turkey,5.272335673808843,2015.0,
4_6_00000000000000000004,7.0,Iran,0.34416321692656093,2015.0,
4_7_00000000000000000000,8.0,Iraq,0.20018693063630294,2015.0,
4_7_00000000000000000001,8.0,Saudi Arabia,0.16777876412025117,2015.0,
4_7_00000000000000000002,8.0,Syria,0.18487087395619192,2015.0,
4_7_00000000000000000003,8.0,Turkey,6.824478939402776,2015.0,
4_7_00000000000000000004,8.0,Iran,0.3181956494830982,2015.0,
4_8_00000000000000000000,9.0,Iraq,0.6793047304195702,2015.0,
4_8_00000000000000000001,9.0,Saudi Arabia,0.4487793774524456,2015.0,
4_8_00000000000000000002,9.0,Syria,1.0652510672257438,2015.0,
4_8_00000000000000000003,9.0,Turkey,5.975677439695586,2015.0,
4_8_00000000000000000004,9.0,Iran,0.6902850336075371,2015.0,
4_9_00000000000000000000,10.0,Iraq,19.484770875359537,2015.0,
4_9_00000000000000000001,10.0,Saudi Arabia,11.612023045273576,2015.0,
4_9_00000000000000000002,10.0,Syria,29.520649916256588,2015.0,
4_9_00000000000000000003,10.0,Turkey,99.96186645867273,2015.0,
4_9_00000000000000000004,10.0,Iran,34.91034758832921,2015.0,
4_10_00000000000000000000,11.0,Iraq,33.97622129568314,2015.0,
4_10_00000000000000000001,11.0,Saudi Arabia,32.439835468932785,2015.0,
4_10_00000000000000000002,11.0,Syria,19.439318319468327,2015.0,
4_10_00000000000000000003,11.0,Turkey,33.625924124419,2015.0,
4_10_00000000000000000004,11.0,Iran,42.609323921325995,2015.0,
4_11_00000000000000000000,12.0,Iraq,49.9656897252818,2015.0,
4_11_00000000000000000001,12.0,Saudi Arabia,26.253400924155343,2015.0,
4_11_00000000000000000002,12.0,Syria,21.69029888939518,2015.0,
4_11_00000000000000000003,12.0,Turkey,40.957654630419384,2015.0,
4_11_00000000000000000004,12.0,Iran,85.59174718654097,2015.0,
5_0_00000000000000000000,1.0,Iraq,31.187536107304346,2016.0,
5_0_00000000000000000001,1.0,Saudi Arabia,8.498191730703441,2016.0,
5_0_00000000000000000002,1.0,Syria,42.11724894891849,2016.0,
5_0_00000000000000000003,1.0,Turkey,95.48070804343354,2016.0,
5_0_00000000000000000004,1.0,Iran,48.92210694050014,2016.0,
5_1_00000000000000000000,2.0,Iraq,32.53304060102692,2016.0,
5_1_00000000000000000001,2.0,Saudi Arabia,6.681519491139533,2016.0,
5_1_00000000000000000002,2.0,Syria,18.05463272211105,2016.0,
5_1_00000000000000000003,2.0,Turkey,55.213205784541515,2016.0,
5_1_00000000000000000004,2.0,Iran,42.11700508808422,2016.0,
5_2_00000000000000000000,3.0,Iraq,57.7687104145437,2016.0,
5_2_00000000000000000001,3.0,Saudi Arabia,24.070672605786626,2016.0,
5_2_00000000000000000002,3.0,Syria,41.614206699008506,2016.0,
5_2_00000000000000000003,3.0,Turkey,75.77392104113278,2016.0,
5_2_00000000000000000004,3.0,Iran,75.73822639180693,2016.0,
5_3_00000000000000000000,4.0,Iraq,23.275486234837462,2016.0,
5_3_00000000000000000001,4.0,Saudi Arabia,10.77802556458343,2016.0,
