system:index,district,governorate,water,year,.geo
12_0000000000000000005d,Dokan,Al-Sulaymaniyah,0.0,1996.0,
12_00000000000000000061,Halabcha,Al-Sulaymaniyah,0.0,1996.0,
12_00000000000000000063,Kalar,Al-Sulaymaniyah,0.0,1996.0,
12_00000000000000000010,Al-Hashimiya,Babil,0.0,1996.0,
12_00000000000000000013,Al-Hilla,Babil,0.0,1996.0,
12_0000000000000000001e,Al-Mahaweel,Babil,0.0,1996.0,
12_00000000000000000026,Al-Mussyab,Babil,0.0,1996.0,
12_00000000000000000003,Al-Adhamiya,Baghdad,0.0,1996.0,
12_00000000000000000015,Al-Kadhmiyah,Baghdad,0.0,1996.0,
12_00000000000000000018,Al-Karkh,Baghdad,0.0,1996.0,
12_0000000000000000001d,Al-Mada'in,Baghdad,0.0,1996.0,
12_0000000000000000001f,Al-Mahmoudiya,Baghdad,0.0,1996.0,
12_0000000000000000002d,Al-Risafa,Baghdad,0.0,1996.0,
12_0000000000000000004e,Al-Thawra,Baghdad,0.0,1996.0,
12_00000000000000000004,Al-Amadiya,Duhok,0.0,1996.0,
12_0000000000000000003e,Sumail,Duhok,0.0,1996.0,
12_00000000000000000044,Zakho,Duhok,0.0,1996.0,
12_0000000000000000005e,Duhok,Duhok,0.0,1996.0,
12_00000000000000000019,Al-Khalis,Diyala,0.0,1996.0,
12_00000000000000000025,Al-Muqdadiya,Diyala,0.0,1996.0,
12_0000000000000000002f,Khanaqin,Diyala,0.0,1996.0,
12_00000000000000000030,Kifri,Diyala,0.0,1996.0,
12_00000000000000000056,Baladruz,Diyala,0.0,1996.0,
12_00000000000000000057,Baquba,Diyala,0.0,1996.0,
12_00000000000000000032,Koysinjaq,Erbil,0.0,1996.0,
12_00000000000000000033,Makhmour,Erbil,0.0,1996.0,
12_00000000000000000038,Rawanduz,Erbil,0.0,1996.0,
12_0000000000000000003a,Shaqlawa,Erbil,0.0,1996.0,
12_0000000000000000004f,Al-Zibar,Erbil,0.0,1996.0,
12_0000000000000000005f,Erbil,Erbil,0.0,1996.0,
12_00000000000000000002,Ain Al-Tamur,Kerbala,0.0,1996.0,
12_00000000000000000014,Al-Hindiya,Kerbala,0.0,1996.0,
12_00000000000000000064,Kerbela,Kerbala,0.0,1996.0,
12_00000000000000000012,Al-Hawiga,Kirkuk,0.0,1996.0,
12_00000000000000000031,Kirkuk,Kirkuk,0.0,1996.0,
12_0000000000000000005a,Daquq,Kirkuk,0.0,1996.0,
12_0000000000000000005c,Dibis,Kirkuk,0.0,1996.0,
12_00000000000000000005,Al-Amara,Maysan,0.0,1996.0,
12_00000000000000000016,Al-Kahla,Maysan,0.0,1996.0,
12_00000000000000000020,Al-Maimouna,Maysan,0.0,1996.0,
12_00000000000000000022,Al-Mejar Al-Kabir,Maysan,0.0,1996.0,
12_00000000000000000036,Qalat Saleh,Maysan,0.0,1996.0,
12_00000000000000000051,Ali Al-Gharbi,Maysan,0.0,1996.0,
12_00000000000000000006,Al-Baaj,Ninewa,0.0,1996.0,
12_0000000000000000000e,Al-Hamdaniya,Ninewa,0.0,1996.0,
12_00000000000000000011,Al-Hatra,Ninewa,0.0,1996.0,
12_00000000000000000024,Al-Mosul,Ninewa,0.0,1996.0,
12_0000000000000000003d,Sinjar,Ninewa,0.0,1996.0,
12_00000000000000000040,Telafar,Ninewa,0.0,1996.0,
12_00000000000000000042,Tilkaef,Ninewa,0.0,1996.0,
12_0000000000000000004a,Al-Shikhan,Ninewa,0.0,1996.0,
12_00000000000000000053,Aqra,Ninewa,0.0,1996.0,
12_00000000000000000009,Al-Daur,Salah Al-Din,0.0,1996.0,
12_00000000000000000039,Samarra,Salah Al-Din,0.0,1996.0,
12_00000000000000000041,Tikrit,Salah Al-Din,0.0,1996.0,
12_00000000000000000043,Tooz Khurmato,Salah Al-Din,0.0,1996.0,
12_0000000000000000004b,Al-Shirqat,Salah Al-Din,0.0,1996.0,
12_00000000000000000055,Balad,Salah Al-Din,0.0,1996.0,
12_00000000000000000058,Baiji,Salah Al-Din,0.0,1996.0,
12_00000000000000000008,Al-Chibayish,Thi Qar,0.0,1996.0,
12_00000000000000000029,Al-Nasiriya,Thi Qar,0.0,1996.0,
12_0000000000000000002c,Al-Rifai,Thi Qar,0.0,1996.0,
12_0000000000000000003f,Suq Al-Shoyokh,Thi Qar,0.0,1996.0,
12_00000000000000000049,Al-Shatra,Thi Qar,0.0,1996.0,
12_0000000000000000000d,Al-Hai,Wassit,0.0,1996.0,
12_0000000000000000001c,Al-Kut,Wassit,0.0,1996.0,
12_00000000000000000028,Al-Namaniya,Wassit,0.0,1996.0,
12_0000000000000000004d,Al-Suwaira,Wassit,0.0,1996.0,
12_00000000000000000054,Badra,Wassit,0.0,1996.0,
13_0000000000000000000b,Al-Falluja,Al-Anbar,0.0,1997.0,
13_00000000000000000017,Al-Kaim,Al-Anbar,0.0,1997.0,
13_0000000000000000002b,Al-Ramadi,Al-Anbar,0.0,1997.0,
13_00000000000000000045,Al-Rutba,Al-Anbar,0.0,1997.0,
13_00000000000000000052,Ana,Al-Anbar,0.0,1997.0,
13_00000000000000000060,Haditha,Al-Anbar,0.0,1997.0,
13_00000000000000000062,Heet,Al-Anbar,0.0,1997.0,
13_00000000000000000000,Abu Al-Khaseeb,Al-Basrah,0.0,1997.0,
13_00000000000000000007,Al-Basrah,Al-Basrah,0.0,1997.0,
13_0000000000000000000c,Al-Faw,Al-Basrah,0.0,1997.0,
13_00000000000000000023,Al-Midaina,Al-Basrah,0.0,1997.0,
13_0000000000000000002a,Al-Qurna,Al-Basrah,0.0,1997.0,
13_0000000000000000003c,Shat Al-Arab,Al-Basrah,0.0,1997.0,
13_00000000000000000050,Al-Zubair,Al-Basrah,0.0,1997.0,
13_0000000000000000001a,Al-Khidhir,Al-Muthanna,0.0,1997.0,
13_0000000000000000002e,Al-Rumaitha,Al-Muthanna,0.0,1997.0,
13_00000000000000000046,Al-Salman,Al-Muthanna,0.0,1997.0,
13_00000000000000000047,Al-Samawa,Al-Muthanna,0.0,1997.0,
13_0000000000000000001b,Al-Kufa,Al-Najaf,0.0,1997.0,
13_00000000000000000021,Al-Manathera,Al-Najaf,0.0,1997.0,
13_00000000000000000027,Al-Najaf,Al-Najaf,0.0,1997.0,
13_00000000000000000001,Afaq,Al-Qadissiya,0.0,1997.0,
13_0000000000000000000a,Al-Diwaniya,Al-Qadissiya,0.0,1997.0,
13_0000000000000000000f,Al-Hamza,Al-Qadissiya,0.0,1997.0,
13_00000000000000000048,Al-Shamiya,Al-Qadissiya,0.0,1997.0,
13_00000000000000000034,Panjwin,Al-Sulaymaniyah,0.0,1997.0,
13_00000000000000000035,Pshdar,Al-Sulaymaniyah,0.0,1997.0,
13_00000000000000000037,Rania,Al-Sulaymaniyah,0.0,1997.0,
13_0000000000000000003b,Sharbazher,Al-Sulaymaniyah,0.0,1997.0,
13_0000000000000000004c,Al-Sulaymaniyah,Al-Sulaymaniyah,0.0,1997.0,
13_00000000000000000059,Chamchamal,Al-Sulaymaniyah,0.0,1997.0,
13_0000000000000000005b,Derbendikhan,Al-Sulaymaniyah,0.0,1997.0,
13_0000000000000000005d,Dokan,Al-Sulaymaniyah,0.0,1997.0,
13_00000000000000000061,Halabcha,Al-Sulaymaniyah,0.0,1997.0,
13_00000000000000000063,Kalar,Al-Sulaymaniyah,0.0,1997.0,
13_00000000000000000010,Al-Hashimiya,Babil,0.0,1997.0,
13_00000000000000000013,Al-Hilla,Babil,0.0,1997.0,
13_0000000000000000001e,Al-Mahaweel,Babil,0.0,1997.0,
13_00000000000000000026,Al-Mussyab,Babil,0.0,1997.0,
13_00000000000000000003,Al-Adhamiya,Baghdad,0.0,1997.0,
13_00000000000000000015,Al-Kadhmiyah,Baghdad,0.0,1997.0,
13_00000000000000000018,Al-Karkh,Baghdad,0.0,1997.0,
13_0000000000000000001d,Al-Mada'in,Baghdad,0.0,1997.0,
13_0000000000000000001f,Al-Mahmoudiya,Baghdad,0.0,1997.0,
13_0000000000000000002d,Al-Risafa,Baghdad,0.0,1997.0,
13_0000000000000000004e,Al-Thawra,Baghdad,0.0,1997.0,
13_00000000000000000004,Al-Amadiya,Duhok,0.0,1997.0,
13_0000000000000000003e,Sumail,Duhok,0.0,1997.0,
13_00000000000000000044,Zakho,Duhok,0.0,1997.0,
13_0000000000000000005e,Duhok,Duhok,0.0,1997.0,
13_00000000000000000019,Al-Khalis,Diyala,0.0,1997.0,
13_00000000000000000025,Al-Muqdadiya,Diyala,0.0,1997.0,
13_0000000000000000002f,Khanaqin,Diyala,0.0,1997.0,
13_00000000000000000030,Kifri,Diyala,0.0,1997.0,
13_00000000000000000056,Baladruz,Diyala,0.0,1997.0,
13_00000000000000000057,Baquba,Diyala,0.0,1997.0,
13_00000000000000000032,Koysinjaq,Erbil,0.0,1997.0,
13_00000000000000000033,Makhmour,Erbil,0.0,1997.0,
13_00000000000000000038,Rawanduz,Erbil,0.0,1997.0,
13_0000000000000000003a,Shaqlawa,Erbil,0.0,1997.0,
13_0000000000000000004f,Al-Zibar,Erbil,0.0,1997.0,
13_0000000000000000005f,Erbil,Erbil,0.0,1997.0,
13_00000000000000000002,Ain Al-Tamur,Kerbala,0.0,1997.0,
13_00000000000000000014,Al-Hindiya,Kerbala,0.0,1997.0,
13_00000000000000000064,Kerbela,Kerbala,0.0,1997.0,
13_00000000000000000012,Al-Hawiga,Kirkuk,0.0,1997.0,
13_00000000000000000031,Kirkuk,Kirkuk,0.0,1997.0,
13_0000000000000000005a,Daquq,Kirkuk,0.0,1997.0,
13_0000000000000000005c,Dibis,Kirkuk,0.0,1997.0,
13_00000000000000000005,Al-Amara,Maysan,0.0,1997.0,
13_00000000000000000016,Al-Kahla,Maysan,0.0,1997.0,
13_00000000000000000020,Al-Maimouna,Maysan,0.0,1997.0,
13_00000000000000000022,Al-Mejar Al-Kabir,Maysan,0.0,1997.0,
13_00000000000000000036,Qalat Saleh,Maysan,0.0,1997.0,
13_00000000000000000051,Ali Al-Gharbi,Maysan,0.0,1997.0,
13_00000000000000000006,Al-Baaj,Ninewa,0.0,1997.0,
13_0000000000000000000e,Al-Hamdaniya,Ninewa,0.0,1997.0,
13_00000000000000000011,Al-Hatra,Ninewa,0.0,1997.0,
13_00000000000000000024,Al-Mosul,Ninewa,0.0,1997.0,
13_0000000000000000003d,Sinjar,Ninewa,0.0,1997.0,
13_00000000000000000040,Telafar,Ninewa,0.0,1997.0,
13_00000000000000000042,Tilkaef,Ninewa,0.0,1997.0,
13_0000000000000000004a,Al-Shikhan,Ninewa,0.0,1997.0,
13_00000000000000000053,Aqra,Ninewa,0.0,1997.0,
13_00000000000000000009,Al-Daur,Salah Al-Din,0.0,1997.0,
13_00000000000000000039,Samarra,Salah Al-Din,0.0,1997.0,
13_00000000000000000041,Tikrit,Salah Al-Din,0.0,1997.0,
13_00000000000000000043,Tooz Khurmato,Salah Al-Din,0.0,1997.0,
13_0000000000000000004b,Al-Shirqat,Salah Al-Din,0.0,1997.0,
13_00000000000000000055,Balad,Salah Al-Din,0.0,1997.0,
13_00000000000000000058,Baiji,Salah Al-Din,0.0,1997.0,
13_00000000000000000008,Al-Chibayish,Thi Qar,0.0,1997.0,
13_00000000000000000029,Al-Nasiriya,Thi Qar,0.0,1997.0,
13_0000000000000000002c,Al-Rifai,Thi Qar,0.0,1997.0,
13_0000000000000000003f,Suq Al-Shoyokh,Thi Qar,0.0,1997.0,
13_00000000000000000049,Al-Shatra,Thi Qar,0.0,1997.0,
13_0000000000000000000d,Al-Hai,Wassit,0.0,1997.0,
13_0000000000000000001c,Al-Kut,Wassit,0.0,1997.0,
13_00000000000000000028,Al-Namaniya,Wassit,0.0,1997.0,
13_0000000000000000004d,Al-Suwaira,Wassit,0.0,1997.0,
13_00000000000000000054,Badra,Wassit,0.0,1997.0,
14_0000000000000000000b,Al-Falluja,Al-Anbar,757283.011764703,1998.0,
14_00000000000000000017,Al-Kaim,Al-Anbar,19526.137254901958,1998.0,
14_0000000000000000002b,Al-Ramadi,Al-Anbar,962813.2549019603,1998.0,
14_00000000000000000045,Al-Rutba,Al-Anbar,5989.0,1998.0,
14_00000000000000000052,Ana,Al-Anbar,187054.50980392133,1998.0,
14_00000000000000000060,Haditha,Al-Anbar,328571.07058823534,1998.0,
14_00000000000000000062,Heet,Al-Anbar,579546.2980392154,1998.0,
14_00000000000000000000,Abu Al-Khaseeb,Al-Basrah,45042.670588235334,1998.0,
14_00000000000000000007,Al-Basrah,Al-Basrah,124559.95686274515,1998.0,
14_0000000000000000000c,Al-Faw,Al-Basrah,322951.48627450934,1998.0,
14_00000000000000000023,Al-Midaina,Al-Basrah,13780.941176470595,1998.0,
14_0000000000000000002a,Al-Qurna,Al-Basrah,129895.98431372555,1998.0,
14_0000000000000000003c,Shat Al-Arab,Al-Basrah,12080.772549019608,1998.0,
14_00000000000000000050,Al-Zubair,Al-Basrah,12593.584313725505,1998.0,
14_0000000000000000001a,Al-Khidhir,Al-Muthanna,6810.239215686274,1998.0,
14_0000000000000000002e,Al-Rumaitha,Al-Muthanna,8522.925490196076,1998.0,
14_00000000000000000046,Al-Salman,Al-Muthanna,1410.9176470588234,1998.0,
14_00000000000000000047,Al-Samawa,Al-Muthanna,6920.913725490196,1998.0,
14_0000000000000000001b,Al-Kufa,Al-Najaf,4423.772549019608,1998.0,
14_00000000000000000021,Al-Manathera,Al-Najaf,3546.9411764705883,1998.0,
14_00000000000000000027,Al-Najaf,Al-Najaf,16520.45882352941,1998.0,
14_00000000000000000001,Afaq,Al-Qadissiya,24444.80000000004,1998.0,
14_0000000000000000000a,Al-Diwaniya,Al-Qadissiya,281.81176470588235,1998.0,
14_0000000000000000000f,Al-Hamza,Al-Qadissiya,10038.156862745098,1998.0,
14_00000000000000000048,Al-Shamiya,Al-Qadissiya,2846.6509803921567,1998.0,
14_00000000000000000034,Panjwin,Al-Sulaymaniyah,0.0,1998.0,
14_00000000000000000035,Pshdar,Al-Sulaymaniyah,6073.117647058823,1998.0,
14_00000000000000000037,Rania,Al-Sulaymaniyah,112863.54509803907,1998.0,
14_0000000000000000003b,Sharbazher,Al-Sulaymaniyah,143.71372549019608,1998.0,
14_0000000000000000004c,Al-Sulaymaniyah,Al-Sulaymaniyah,0.0,1998.0,
14_00000000000000000059,Chamchamal,Al-Sulaymaniyah,90.51372549019608,1998.0,
14_0000000000000000005b,Derbendikhan,Al-Sulaymaniyah,49762.470588235294,1998.0,
14_0000000000000000005d,Dokan,Al-Sulaymaniyah,80619.11372549021,1998.0,
14_00000000000000000061,Halabcha,Al-Sulaymaniyah,1727.407843137255,1998.0,
14_00000000000000000063,Kalar,Al-Sulaymaniyah,5861.149019607843,1998.0,
14_00000000000000000010,Al-Hashimiya,Babil,1685.1843137254903,1998.0,
14_00000000000000000013,Al-Hilla,Babil,10674.24705882353,1998.0,
14_0000000000000000001e,Al-Mahaweel,Babil,1173.0274509803921,1998.0,
14_00000000000000000026,Al-Mussyab,Babil,22921.741176470587,1998.0,
14_00000000000000000003,Al-Adhamiya,Baghdad,2772.6549019607837,1998.0,
14_00000000000000000015,Al-Kadhmiyah,Baghdad,19607.188235294117,1998.0,
14_00000000000000000018,Al-Karkh,Baghdad,6454.152941176469,1998.0,
14_0000000000000000001d,Al-Mada'in,Baghdad,11741.788235294116,1998.0,
14_0000000000000000001f,Al-Mahmoudiya,Baghdad,6399.156862745096,1998.0,
14_0000000000000000002d,Al-Risafa,Baghdad,5843.003921568627,1998.0,
14_0000000000000000004e,Al-Thawra,Baghdad,518.4666666666667,1998.0,
14_00000000000000000004,Al-Amadiya,Duhok,1077.992156862745,1998.0,
14_0000000000000000003e,Sumail,Duhok,17527.403921568683,1998.0,
14_00000000000000000044,Zakho,Duhok,683.2549019607843,1998.0,
14_0000000000000000005e,Duhok,Duhok,1681.0,1998.0,
14_00000000000000000019,Al-Khalis,Diyala,11213.576470588232,1998.0,
14_00000000000000000025,Al-Muqdadiya,Diyala,723.9960784313726,1998.0,
14_0000000000000000002f,Khanaqin,Diyala,238241.23137254888,1998.0,
14_00000000000000000030,Kifri,Diyala,417.36470588235295,1998.0,
14_00000000000000000056,Baladruz,Diyala,1419.7803921568627,1998.0,
14_00000000000000000057,Baquba,Diyala,1706.1019607843139,1998.0,
14_00000000000000000032,Koysinjaq,Erbil,6457.917647058824,1998.0,
14_00000000000000000033,Makhmour,Erbil,564.3921568627451,1998.0,
14_00000000000000000038,Rawanduz,Erbil,1306.827450980392,1998.0,
14_0000000000000000003a,Shaqlawa,Erbil,1.6431372549019607,1998.0,
14_0000000000000000004f,Al-Zibar,Erbil,996.4470588235292,1998.0,
14_0000000000000000005f,Erbil,Erbil,1165.949019607843,1998.0,
14_00000000000000000002,Ain Al-Tamur,Kerbala,605043.8862745091,1998.0,
14_00000000000000000014,Al-Hindiya,Kerbala,6575.180392156863,1998.0,
14_00000000000000000064,Kerbela,Kerbala,325172.27058823523,1998.0,
14_00000000000000000012,Al-Hawiga,Kirkuk,4224.607843137255,1998.0,
14_00000000000000000031,Kirkuk,Kirkuk,285.8705882352941,1998.0,
14_0000000000000000005a,Daquq,Kirkuk,604.0901960784313,1998.0,
14_0000000000000000005c,Dibis,Kirkuk,6078.560784313726,1998.0,
14_00000000000000000005,Al-Amara,Maysan,3216.835294117647,1998.0,
14_00000000000000000016,Al-Kahla,Maysan,192721.05882352943,1998.0,
14_00000000000000000020,Al-Maimouna,Maysan,13755.78431372549,1998.0,
14_00000000000000000022,Al-Mejar Al-Kabir,Maysan,70964.9450980393,1998.0,
14_00000000000000000036,Qalat Saleh,Maysan,1271.7607843137255,1998.0,
14_00000000000000000051,Ali Al-Gharbi,Maysan,20351.521568627453,1998.0,
14_00000000000000000006,Al-Baaj,Ninewa,0.0,1998.0,
14_0000000000000000000e,Al-Hamdaniya,Ninewa,16797.203921568627,1998.0,
14_00000000000000000011,Al-Hatra,Ninewa,0.0,1998.0,
14_00000000000000000024,Al-Mosul,Ninewa,18736.415686274515,1998.0,
14_0000000000000000003d,Sinjar,Ninewa,0.0,1998.0,
14_00000000000000000040,Telafar,Ninewa,215196.43137254877,1998.0,
14_00000000000000000042,Tilkaef,Ninewa,116820.5176470587,1998.0,
14_0000000000000000004a,Al-Shikhan,Ninewa,22.0,1998.0,
14_00000000000000000053,Aqra,Ninewa,13773.650980392156,1998.0,
14_00000000000000000009,Al-Daur,Salah Al-Din,608.2627450980392,1998.0,
14_00000000000000000039,Samarra,Salah Al-Din,933609.1647058802,1998.0,
14_00000000000000000041,Tikrit,Salah Al-Din,12182.78431372549,1998.0,
14_00000000000000000043,Tooz Khurmato,Salah Al-Din,704.9921568627451,1998.0,
14_0000000000000000004b,Al-Shirqat,Salah Al-Din,11168.301960784314,1998.0,
14_00000000000000000055,Balad,Salah Al-Din,875713.1568627433,1998.0,
14_00000000000000000058,Baiji,Salah Al-Din,23078.898039215685,1998.0,
14_00000000000000000008,Al-Chibayish,Thi Qar,71147.76862745099,1998.0,
14_00000000000000000029,Al-Nasiriya,Thi Qar,39585.105882352946,1998.0,
14_0000000000000000002c,Al-Rifai,Thi Qar,5214.7058823529405,1998.0,
14_0000000000000000003f,Suq Al-Shoyokh,Thi Qar,36740.772549019646,1998.0,
14_00000000000000000049,Al-Shatra,Thi Qar,4088.188235294118,1998.0,
14_0000000000000000000d,Al-Hai,Wassit,7167.474509803921,1998.0,
14_0000000000000000001c,Al-Kut,Wassit,38265.0117647059,1998.0,
14_00000000000000000028,Al-Namaniya,Wassit,149520.37647058803,1998.0,
14_0000000000000000004d,Al-Suwaira,Wassit,37159.61568627451,1998.0,
14_00000000000000000054,Badra,Wassit,49.98823529411764,1998.0,
15_0000000000000000000b,Al-Falluja,Al-Anbar,739363.8078431345,1999.0,
15_00000000000000000017,Al-Kaim,Al-Anbar,18728.639215686275,1999.0,
15_0000000000000000002b,Al-Ramadi,Al-Anbar,901932.8117647053,1999.0,
15_00000000000000000045,Al-Rutba,Al-Anbar,2391.0,1999.0,
15_00000000000000000052,Ana,Al-Anbar,156961.63529411744,1999.0,
15_00000000000000000060,Haditha,Al-Anbar,305821.5450980391,1999.0,
15_00000000000000000062,Heet,Al-Anbar,534303.8745098037,1999.0,
15_00000000000000000000,Abu Al-Khaseeb,Al-Basrah,49495.42745098044,1999.0,
15_00000000000000000007,Al-Basrah,Al-Basrah,120927.18823529416,1999.0,
15_0000000000000000000c,Al-Faw,Al-Basrah,341123.592156862,1999.0,
15_00000000000000000023,Al-Midaina,Al-Basrah,12905.082352941175,1999.0,
15_0000000000000000002a,Al-Qurna,Al-Basrah,98521.52549019615,1999.0,
15_0000000000000000003c,Shat Al-Arab,Al-Basrah,11768.364705882352,1999.0,
15_00000000000000000050,Al-Zubair,Al-Basrah,12977.772549019624,1999.0,
15_0000000000000000001a,Al-Khidhir,Al-Muthanna,6717.505882352942,1999.0,
15_0000000000000000002e,Al-Rumaitha,Al-Muthanna,8187.549019607841,1999.0,
15_00000000000000000046,Al-Salman,Al-Muthanna,1508.5725490196078,1999.0,
15_00000000000000000047,Al-Samawa,Al-Muthanna,6838.949019607842,1999.0,
15_0000000000000000001b,Al-Kufa,Al-Najaf,4301.694117647058,1999.0,
15_00000000000000000021,Al-Manathera,Al-Najaf,3218.5058823529407,1999.0,
15_00000000000000000027,Al-Najaf,Al-Najaf,7083.866666666667,1999.0,
15_00000000000000000001,Afaq,Al-Qadissiya,14093.227450980412,1999.0,
15_0000000000000000000a,Al-Diwaniya,Al-Qadissiya,349.81176470588235,1999.0,
15_0000000000000000000f,Al-Hamza,Al-Qadissiya,9142.06274509804,1999.0,
15_00000000000000000048,Al-Shamiya,Al-Qadissiya,2648.607843137255,1999.0,
15_00000000000000000034,Panjwin,Al-Sulaymaniyah,0.0,1999.0,
15_00000000000000000035,Pshdar,Al-Sulaymaniyah,1059.7843137254902,1999.0,
15_00000000000000000037,Rania,Al-Sulaymaniyah,88016.45098039189,1999.0,
15_0000000000000000003b,Sharbazher,Al-Sulaymaniyah,119.8078431372549,1999.0,
15_0000000000000000004c,Al-Sulaymaniyah,Al-Sulaymaniyah,0.0,1999.0,
15_00000000000000000059,Chamchamal,Al-Sulaymaniyah,91.51372549019608,1999.0,
15_0000000000000000005b,Derbendikhan,Al-Sulaymaniyah,46069.62745098039,1999.0,
15_0000000000000000005d,Dokan,Al-Sulaymaniyah,72944.64313725494,1999.0,
15_00000000000000000061,Halabcha,Al-Sulaymaniyah,984.8823529411766,1999.0,
15_00000000000000000063,Kalar,Al-Sulaymaniyah,5533.078431372549,1999.0,
15_00000000000000000010,Al-Hashimiya,Babil,1841.7764705882353,1999.0,
15_00000000000000000013,Al-Hilla,Babil,10496.05882352941,1999.0,
15_0000000000000000001e,Al-Mahaweel,Babil,1466.6392156862744,1999.0,
15_00000000000000000026,Al-Mussyab,Babil,19379.164705882355,1999.0,
15_00000000000000000003,Al-Adhamiya,Baghdad,2637.6901960784307,1999.0,
15_00000000000000000015,Al-Kadhmiyah,Baghdad,18484.945098039214,1999.0,
15_00000000000000000018,Al-Karkh,Baghdad,5868.945098039213,1999.0,
15_0000000000000000001d,Al-Mada'in,Baghdad,12096.741176470588,1999.0,
15_0000000000000000001f,Al-Mahmoudiya,Baghdad,6288.799999999998,1999.0,
15_0000000000000000002d,Al-Risafa,Baghdad,5353.615686274511,1999.0,
15_0000000000000000004e,Al-Thawra,Baghdad,448.0,1999.0,
15_00000000000000000004,Al-Amadiya,Duhok,1404.992156862745,1999.0,
15_0000000000000000003e,Sumail,Duhok,18740.282352941227,1999.0,
15_00000000000000000044,Zakho,Duhok,752.7960784313725,1999.0,
15_0000000000000000005e,Duhok,Duhok,1404.0,1999.0,
15_00000000000000000019,Al-Khalis,Diyala,10196.721568627449,1999.0,
15_00000000000000000025,Al-Muqdadiya,Diyala,313.98823529411766,1999.0,
15_0000000000000000002f,Khanaqin,Diyala,164858.47450980387,1999.0,
15_00000000000000000030,Kifri,Diyala,217.8862745098039,1999.0,
15_00000000000000000056,Baladruz,Diyala,28.0,1999.0,
15_00000000000000000057,Baquba,Diyala,884.7294117647059,1999.0,
15_00000000000000000032,Koysinjaq,Erbil,5438.529411764706,1999.0,
15_00000000000000000033,Makhmour,Erbil,548.6117647058824,1999.0,
15_00000000000000000038,Rawanduz,Erbil,1403.1058823529413,1999.0,
15_0000000000000000003a,Shaqlawa,Erbil,2.6431372549019607,1999.0,
15_0000000000000000004f,Al-Zibar,Erbil,1197.5411764705882,1999.0,
15_0000000000000000005f,Erbil,Erbil,817.3254901960785,1999.0,
15_00000000000000000002,Ain Al-Tamur,Kerbala,595328.003921568,1999.0,
15_00000000000000000014,Al-Hindiya,Kerbala,5923.443137254902,1999.0,
15_00000000000000000064,Kerbela,Kerbala,310560.2745098038,1999.0,
15_00000000000000000012,Al-Hawiga,Kirkuk,2481.0823529411764,1999.0,
15_00000000000000000031,Kirkuk,Kirkuk,137.05882352941177,1999.0,
15_0000000000000000005a,Daquq,Kirkuk,662.1019607843136,1999.0,
15_0000000000000000005c,Dibis,Kirkuk,4594.670588235294,1999.0,
15_00000000000000000005,Al-Amara,Maysan,3000.8862745098036,1999.0,
15_00000000000000000016,Al-Kahla,Maysan,190687.00392156863,1999.0,
15_00000000000000000020,Al-Maimouna,Maysan,9897.333333333334,1999.0,
15_00000000000000000022,Al-Mejar Al-Kabir,Maysan,45111.31764705886,1999.0,
15_00000000000000000036,Qalat Saleh,Maysan,1151.8705882352942,1999.0,
15_00000000000000000051,Ali Al-Gharbi,Maysan,19448.80392156863,1999.0,
15_00000000000000000006,Al-Baaj,Ninewa,0.0,1999.0,
15_0000000000000000000e,Al-Hamdaniya,Ninewa,16808.988235294113,1999.0,
15_00000000000000000011,Al-Hatra,Ninewa,0.0,1999.0,
15_00000000000000000024,Al-Mosul,Ninewa,18273.078431372553,1999.0,
15_0000000000000000003d,Sinjar,Ninewa,0.0,1999.0,
15_00000000000000000040,Telafar,Ninewa,221444.7529411762,1999.0,
15_00000000000000000042,Tilkaef,Ninewa,121260.82745098026,1999.0,
15_0000000000000000004a,Al-Shikhan,Ninewa,14.0,1999.0,
15_00000000000000000053,Aqra,Ninewa,13845.274509803921,1999.0,
15_00000000000000000009,Al-Daur,Salah Al-Din,653.4470588235295,1999.0,
15_00000000000000000039,Samarra,Salah Al-Din,810437.5137254882,1999.0,
15_00000000000000000041,Tikrit,Salah Al-Din,12464.196078431372,1999.0,
15_00000000000000000043,Tooz Khurmato,Salah Al-Din,2652.823529411765,1999.0,
15_0000000000000000004b,Al-Shirqat,Salah Al-Din,11164.596078431374,1999.0,
15_00000000000000000055,Balad,Salah Al-Din,847622.4901960766,1999.0,
15_00000000000000000058,Baiji,Salah Al-Din,22335.14509803922,1999.0,
