system:index,month,name,precipitation,year,.geo
2_8_00000000000000000000,9.0,Iraq,0.5668477702876641,1986.0,
2_8_00000000000000000001,9.0,Saudi Arabia,0.45542011072345684,1986.0,
2_8_00000000000000000002,9.0,Syria,1.0356442624230964,1986.0,
2_8_00000000000000000003,9.0,Turkey,6.12349518802543,1986.0,
2_8_00000000000000000004,9.0,Iran,0.5219628720889503,1986.0,
2_9_00000000000000000000,10.0,Iraq,9.555215243723294,1986.0,
2_9_00000000000000000001,10.0,Saudi Arabia,7.53579522194715,1986.0,
2_9_00000000000000000002,10.0,Syria,8.958656208769805,1986.0,
2_9_00000000000000000003,10.0,Turkey,51.79550441890457,1986.0,
2_9_00000000000000000004,10.0,Iran,8.158733215706299,1986.0,
2_10_00000000000000000000,11.0,Iraq,42.66229678876491,1986.0,
2_10_00000000000000000001,11.0,Saudi Arabia,31.998672653230283,1986.0,
2_10_00000000000000000002,11.0,Syria,27.09629744108553,1986.0,
2_10_00000000000000000003,11.0,Turkey,83.64430428077249,1986.0,
2_10_00000000000000000004,11.0,Iran,95.66692990615287,1986.0,
2_11_00000000000000000000,12.0,Iraq,26.488794210288642,1986.0,
2_11_00000000000000000001,12.0,Saudi Arabia,11.833507063477924,1986.0,
2_11_00000000000000000002,12.0,Syria,24.26322581352838,1986.0,
2_11_00000000000000000003,12.0,Turkey,67.12226598589474,1986.0,
2_11_00000000000000000004,12.0,Iran,64.85813675503493,1986.0,
3_0_00000000000000000000,1.0,Iraq,24.521554626160913,1987.0,
3_0_00000000000000000001,1.0,Saudi Arabia,8.87476836158879,1987.0,
3_0_00000000000000000002,1.0,Syria,33.30752582340465,1987.0,
3_0_00000000000000000003,1.0,Turkey,101.3185636834126,1987.0,
3_0_00000000000000000004,1.0,Iran,38.57461443358878,1987.0,
3_1_00000000000000000000,2.0,Iraq,29.13599037286632,1987.0,
3_1_00000000000000000001,2.0,Saudi Arabia,6.3278352538655955,1987.0,
3_1_00000000000000000002,2.0,Syria,27.144457169963598,1987.0,
3_1_00000000000000000003,2.0,Turkey,70.11809782445489,1987.0,
3_1_00000000000000000004,2.0,Iran,50.49358405836195,1987.0,
3_2_00000000000000000000,3.0,Iraq,44.15466202012378,1987.0,
3_2_00000000000000000001,3.0,Saudi Arabia,24.93899087858729,1987.0,
3_2_00000000000000000002,3.0,Syria,50.203028260091905,1987.0,
3_2_00000000000000000003,3.0,Turkey,100.71135592300865,1987.0,
3_2_00000000000000000004,3.0,Iran,121.85314450619656,1987.0,
3_3_00000000000000000000,4.0,Iraq,14.322248247967035,1987.0,
3_3_00000000000000000001,4.0,Saudi Arabia,7.300462419002812,1987.0,
3_3_00000000000000000002,4.0,Syria,16.32038757137693,1987.0,
3_3_00000000000000000003,4.0,Turkey,54.75860916320351,1987.0,
3_3_00000000000000000004,4.0,Iran,16.081153493377585,1987.0,
3_4_00000000000000000000,5.0,Iraq,6.513744993594259,1987.0,
3_4_00000000000000000001,5.0,Saudi Arabia,3.9501921392643724,1987.0,
3_4_00000000000000000002,5.0,Syria,8.671653873253563,1987.0,
3_4_00000000000000000003,5.0,Turkey,26.591663960379332,1987.0,
3_4_00000000000000000004,5.0,Iran,9.538670826368614,1987.0,
3_5_00000000000000000000,6.0,Iraq,0.5221147595438983,1987.0,
3_5_00000000000000000001,6.0,Saudi Arabia,0.35967362382801854,1987.0,
3_5_00000000000000000002,6.0,Syria,1.0898770107761628,1987.0,
3_5_00000000000000000003,6.0,Turkey,11.927261516345185,1987.0,
3_5_00000000000000000004,6.0,Iran,1.1321158210822106,1987.0,
3_6_00000000000000000000,7.0,Iraq,0.11775033396236217,1987.0,
3_6_00000000000000000001,7.0,Saudi Arabia,0.021441475429667903,1987.0,
3_6_00000000000000000002,7.0,Syria,0.13386202108103348,1987.0,
3_6_00000000000000000003,7.0,Turkey,6.467310155892724,1987.0,
3_6_00000000000000000004,7.0,Iran,0.37422479464763764,1987.0,
3_7_00000000000000000000,8.0,Iraq,0.15455694727612193,1987.0,
3_7_00000000000000000001,8.0,Saudi Arabia,0.20489145109477166,1987.0,
3_7_00000000000000000002,8.0,Syria,0.1394639453711228,1987.0,
3_7_00000000000000000003,8.0,Turkey,4.253957803097988,1987.0,
3_7_00000000000000000004,8.0,Iran,0.36568216907514334,1987.0,
3_8_00000000000000000000,9.0,Iraq,0.4945529047324807,1987.0,
3_8_00000000000000000001,9.0,Saudi Arabia,0.45619005961919884,1987.0,
3_8_00000000000000000002,9.0,Syria,0.9908371116344479,1987.0,
3_8_00000000000000000003,9.0,Turkey,4.778944609406019,1987.0,
3_8_00000000000000000004,9.0,Iran,0.5180007790004072,1987.0,
3_9_00000000000000000000,10.0,Iraq,11.837301644814211,1987.0,
3_9_00000000000000000001,10.0,Saudi Arabia,14.097930938206094,1987.0,
3_9_00000000000000000002,10.0,Syria,27.072047599950555,1987.0,
3_9_00000000000000000003,10.0,Turkey,69.36550457881046,1987.0,
3_9_00000000000000000004,10.0,Iran,11.805986657085647,1987.0,
3_10_00000000000000000000,11.0,Iraq,16.833936295596732,1987.0,
3_10_00000000000000000001,11.0,Saudi Arabia,13.840997860137906,1987.0,
3_10_00000000000000000002,11.0,Syria,17.634888031211883,1987.0,
3_10_00000000000000000003,11.0,Turkey,72.38064023367502,1987.0,
3_10_00000000000000000004,11.0,Iran,22.25617865507557,1987.0,
3_11_00000000000000000000,12.0,Iraq,59.82241264344916,1987.0,
3_11_00000000000000000001,12.0,Saudi Arabia,16.36143351511841,1987.0,
3_11_00000000000000000002,12.0,Syria,57.67615771260118,1987.0,
3_11_00000000000000000003,12.0,Turkey,145.64673957165593,1987.0,
3_11_00000000000000000004,12.0,Iran,56.07519007040596,1987.0,
4_0_00000000000000000000,1.0,Iraq,45.070859481859294,1988.0,
4_0_00000000000000000001,1.0,Saudi Arabia,18.007648444773825,1988.0,
4_0_00000000000000000002,1.0,Syria,62.30987283957976,1988.0,
4_0_00000000000000000003,1.0,Turkey,74.93269484553706,1988.0,
4_0_00000000000000000004,1.0,Iran,61.02863794426649,1988.0,
4_1_00000000000000000000,2.0,Iraq,44.92565282455626,1988.0,
4_1_00000000000000000001,2.0,Saudi Arabia,10.74711937380563,1988.0,
4_1_00000000000000000002,2.0,Syria,44.51686265432383,1988.0,
4_1_00000000000000000003,2.0,Turkey,79.81910924336199,1988.0,
4_1_00000000000000000004,2.0,Iran,73.57514644021146,1988.0,
4_2_00000000000000000000,3.0,Iraq,40.125503357554244,1988.0,
4_2_00000000000000000001,3.0,Saudi Arabia,24.23907826306512,1988.0,
4_2_00000000000000000002,3.0,Syria,50.33566811028511,1988.0,
4_2_00000000000000000003,3.0,Turkey,103.8090241866699,1988.0,
4_2_00000000000000000004,3.0,Iran,55.969682425542594,1988.0,
4_3_00000000000000000000,4.0,Iraq,52.673199087361255,1988.0,
4_3_00000000000000000001,4.0,Saudi Arabia,28.42051929142831,1988.0,
4_3_00000000000000000002,4.0,Syria,81.89155957291888,1988.0,
4_3_00000000000000000003,4.0,Turkey,107.82078660735229,1988.0,
4_3_00000000000000000004,4.0,Iran,73.3403874643527,1988.0,
